site,level1,item_id,raw_brand,title,matched_name,matched_id,confidence,path,tagged_at,source_name,source_field,source_norm,latin,chinese,matched_id_num,pool_latin,pool_chinese,pool_category,alias_source,latin_length,risk
momo,Hardware & 3C,15366910,AMD 超微,【AMD】CPU+水冷組★Ryzen R7-9800X3D 8核心 CPU+華碩ProArt LC 240 一體式 CPU 水冷散熱器,AMD,1146249,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,AMD 超微,品牌欄,amd超微,amd,超微,1146249,amd,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15366947,AMD 超微,【AMD】CPU+水冷組★Ryzen R7-9800X3D 8核心 CPU+華碩ProArt LC 360 一體式 CPU 水冷散熱器,AMD,1146249,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,AMD 超微,品牌欄,amd超微,amd,超微,1146249,amd,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15367064,AMD 超微,【AMD】CPU+水冷組★Ryzen R7-9800X3D 8核心 CPU+華碩TUF Gaming LC III 360 ARGB 一體式水冷CPU散熱器-白,AMD,1146249,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,AMD 超微,品牌欄,amd超微,amd,超微,1146249,amd,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15370209,MSI 微星,【MSI 微星】MPG X870E CARBON MAX WIFI 主機板,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15380354,WD 威騰,【WD 威騰】SanDisk WD Blue SA510 500G 2.5吋 SATA SSD(讀：560MB/s 寫：510MB/s),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15380355,WD 威騰,【WD 威騰】SanDisk WD Blue SA510 1TB 2.5吋 SATA SSD(讀：560MB/s 寫：520MB/s),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15382023,MSI 微星,【MSI 微星】14吋Ultra 7 355輕薄效能筆電(Modern 14S AI+/16G/512G SSD/Win11/G3MG-032TWNN),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15382326,MSI 微星,升級32G★【MSI 微星】18吋Ultra9-275HX RTX5060電競筆電(Crosshair 18 HX/16G/1T SSD/W11/A2XWFKG-058TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15415877,MSI 微星,【微星】C+M組合★PRO B550M-B (ARGB/TPC)主機板+AMD Ryzen 7 5800X3D 八核心 中央處理器 紀念版,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15417613,MSI 微星,【MSI 微星】A+級福利品 15.6吋 電競筆電(Cyborg 15/Intel Core 7/16G/512GB SSD/RTX 5050/B2RWEKG-028TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15417925,MSI 微星,【MSI 微星】16吋 Ultra 7 355 輕薄效能筆電(Modern 16S AI+/16G/1T SSD/Win11/G3MG-030TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15417962,MSI 微星,【MSI 微星】17吋 Core 7 RTX5050 電競筆電(Cyborg 17/Core 7-240H/16G/512GB SSD/W11/B2RWEKG-425TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15417963,MSI 微星,【MSI 微星】17吋 Core 7 RTX5060 電競筆電(Cyborg 17/Core 7-240H/16G/512GB SSD/W11/B2RWFKG-426TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15417964,MSI 微星,【MSI 微星】18吋Ultra 9 290HX Plus RTX 5090 電競筆電(Titan 18 HX/64G/2T SSD/Win11/A2WJ-1041TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15417965,MSI 微星,【MSI 微星】16吋Ultra 9 290HX Plus RTX5070電競筆電(Crosshair 16 Max HX/16G/1T SSD/W11/E2WGXK-016TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15417966,MSI 微星,【MSI 微星】14吋 Ultra 5 322 輕薄效能筆電(Modern 14S AI+/16G/512GB SSD/Win11/G3MG-026TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15445341,MSI 微星,【MSI 微星】18吋Ultra 9 290HX Plus RTX5090天龍座電競筆電(Titan 18 HX/96G/4T SSD/Win11/A2WJ-1215TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15445568,LG 樂金,【LG 樂金】Gram 14吋 i5-1340P 輕薄商用筆電(14Z90R-V.AP56C2/16G/512GB SSD/WIN11Pro/沉靜灰),LG,1695281,90,1.3 品牌欄完全相符,2026-09-21 14:58:53,LG 樂金,品牌欄,lg樂金,lg,樂金,1695281,lg,,Home Electronic,auto,2,True
momo,Hardware & 3C,15452847,WD 威騰,【WD 威騰】Elements 4TB 2.5吋 USB-C行動硬碟 (USB 3.2 Gen 1),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15452848,WD 威騰,【WD 威騰】黑標 P10 Game Drive 5TB(白) 2.5吋電競行動硬碟,WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15452849,WD 威騰,【WD 威騰】黑標 P10 Game Drive 6TB(白) 2.5吋電競行動硬碟,WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15452850,WD 威騰,【WD 威騰】Elements 2TB 2.5吋 USB-C行動硬碟 (USB 3.2 Gen 1),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15470614,MSI 微星,【MSI 微星】+1TB SSD★i5 RTX5060Ti電競電腦(MAG Infinite E1/i5-14400F/16G/1TB SSD/W11H)*需自行組裝,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15472647,MSI 微星,【MSI 微星】PRO B850M-A WIFI PZ 主機板,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15475651,MSI 微星,【MSI 微星】15.6吋i7-13620H RTX4050電競筆電(Cyborg 15/8G/512G SSD/W11/Black Edition A13VE-2468TWNN),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15475656,MSI 微星,【MSI 微星】17吋 Core 7 RTX5050 電競筆電(Cyborg 17/Core 7-240H/16G/512GB SSD/W11/B2RWEKG-425TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15475788,MSI 微星,【MSI 微星】13吋Core 7-150U輕薄效能筆電(Modern 13/8G/512G SSD/W11/F1MG-087TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15489400,MSI 微星,【MSI 微星】MPG CORELIQUID P22 360 W 水冷風扇(1700/1851/AM5/AM4/水冷散熱器),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15495614,MSI 微星,【MSI 微星】16吋Ryzen 9 8940HX RTX5070 AI電競筆電(Crosshair A16 HX/16G/1T SSD/W11/E8WGK-017TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15495615,MSI 微星,【MSI 微星】15.6吋i7 RTX5060 電競筆電(Cyborg 15 Max/i7-13620H/16G/512G SSD/W11/C13WF-098TW,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15495616,MSI 微星,【MSI 微星】15.6吋i7 RTX5070 電競筆電(Cyborg 15 Max/i7-13620H/16G/512G SSD/W11/C13WG-099TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15496840,MSI 微星,【MSI 微星】SPATIUM M452 1TB Gen4 M.2 2280 PCIe SSD固態硬碟 (讀3600MB/寫3100MB),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15496841,MSI 微星,【MSI 微星】SPATIUM M452 500GB Gen4 M.2 2280 PCIe SSD固態硬碟 (讀3600MB/寫3100MB),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15497390,MSI 微星,【MSI 微星】15.6吋 Core 7 240H RTX5050筆電(VenturePro 15/16G/512G SSD/W11Pro/A2RWEG-1246TWNN),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15502122,WD 威騰,2入【WD 威騰】藍標 8TB 3.5吋 5640轉 256MB 桌上型 內接硬碟(WD80EAAZ),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15508399,MSI 微星,【MSI 微星】PRO MP225 E12L 22型 IPS 16:9 120Hz 護眼商用螢幕 (HDMI/D-Sub),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15513270,WD 威騰,【WD 威騰】WD_BLACK P10 Game Drive 2TB(白色) 2.5吋電競行動硬碟,WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15517556,MSI 微星,【MSI 微星】MAG B850M MORTAR 主機板,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15517557,MSI 微星,【MSI 微星】H810M GAMING WIFI6E 主機板,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15518527,MSI 微星,升級16G★【MSI 微星】15.6吋i7-13620H RTX4050電競筆電(Cyborg 15/512G SSD/W11/A13VE-2468TWNN),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15519029,WD 威騰,【WD 威騰】WD_BLACK P10 Game Drive 5TB(白色) 2.5吋電競行動硬碟,WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15519030,WD 威騰,【WD 威騰】WD_BLACK P10 Game Drive 6TB(白色) 2.5吋電競行動硬碟,WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15521917,WD 威騰,2入組【WD 威騰】藍標 3TB 3.5吋 5400轉 128MB 桌上型 內接硬碟(WD30EZZX),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15524238,MSI 微星,【MSI 微星】RTX 5060 Ti 8G VENTUS 2X OC PLUS顯示卡,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15524239,MSI 微星,【MSI 微星】RTX 5070 12G VENTUS 3X OC顯示卡,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15527154,MSI 微星,【MSI 微星】▲特仕版 16吋 電競筆電(Crosshair A16 HX E8WFK-016TW/R7-8840HX/32G/512G+500G/RTX5060/W11),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15528838,MSI 微星,【MSI 微星】GeForce RTX 5060 Ti 8G VENTUS 2X OC WHITE PLUS 顯示卡,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15528839,MSI 微星,【MSI 微星】GeForce RTX 5070 12G GAMING TRIO OC顯示卡,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15528840,MSI 微星,【MSI 微星】GeForce RTX 5060 Ti 8G VENTUS 2X OC PLUS 顯示卡,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15528841,MSI 微星,【MSI 微星】GeForce RTX 3060 VENTUS 2X 12G OC 顯示卡,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15532255,MSI 微星,【MSI 微星】15.6吋 i7 RTX5070 8GB電競筆電(Katana 15 HX/i7-14650HX/16G/1TB SSD/Win11/B14WGK-1070TWNN),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15535190,MSI 微星,【MSI 微星】PRO MP225 E12VL 22型 120Hz 平面美型商用螢幕(TUV護眼認證/HDMI/1ms),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15535726,MSI 微星,【MSI 微星】16吋Ryzen 7 8840HX RTX5060 AI電競筆電(Crosshair A16 HX/16G/512G SSD/W11/E8WFK-016TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15540224,MSI 微星,【MSI 微星】RTX 5060 8G GAMING TRIO OC 顯示卡,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15543245,MSI 微星,筆電包/滑鼠★【MSI 微星】14吋Ultra 7 355輕薄效能筆電(Modern 14S AI+/16G/512G SSD/W11/G3MG-032TWNN),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15543247,MSI 微星,筆電包/滑鼠★【MSI 微星】13吋Core 7-150U輕薄效能筆電(Modern 13/8G/512G SSD/W11/F1MG-087TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15543248,MSI 微星,遊戲手把組★【MSI 微星】15.6吋Core 7-240H RTX5070電競筆電(Cyborg 15 Max/16G/512G SSD/W11/C2WG-006TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15543249,MSI 微星,遊戲手把組★【MSI 微星】15.6吋Core 7-240H RTX5060電競筆電(Cyborg 15 Max/16G/512G SSD/W11/C2WF-007TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15543250,MSI 微星,遊戲手把組★【MSI 微星】15.6吋i7-13620H RTX5050電競筆電(Cyborg 15 Max/16G/512G SSD/W11/C13WE-054TW),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15543251,MSI 微星,遊戲手把組★【MSI 微星】15.6吋i7-13620H RTX4050電競筆電(Cyborg 15/8G/512G SSD/W11/A13VE-2468TWNN),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15545513,LG 樂金,IGD限定【LG 樂金】Gram Pro 16吋 Ultra U7 355 輕薄AI筆電(16Z90U-G.AU87C2/32G/1TB SSD/W11/純淨白),LG,1695281,90,1.3 品牌欄完全相符,2026-09-21 14:58:53,LG 樂金,品牌欄,lg樂金,lg,樂金,1695281,lg,,Home Electronic,auto,2,True
momo,Hardware & 3C,15545514,LG 樂金,IGD限定【LG 樂金】Gram Pro 17吋 Ultra U7 355 輕薄AI筆電(17Z90U-G.AU88C2/32G/1TB SSD/W11/曜石黑),LG,1695281,90,1.3 品牌欄完全相符,2026-09-21 14:58:53,LG 樂金,品牌欄,lg樂金,lg,樂金,1695281,lg,,Home Electronic,auto,2,True
momo,Hardware & 3C,15545515,LG 樂金,IGD限定【LG 樂金】Gram Pro 16吋 Ultra X7 358H 輕薄AI筆電(16Z90U-K.AUB8C2/32G/1TB SSD/W11/曜石黑),LG,1695281,90,1.3 品牌欄完全相符,2026-09-21 14:58:53,LG 樂金,品牌欄,lg樂金,lg,樂金,1695281,lg,,Home Electronic,auto,2,True
momo,Hardware & 3C,15545516,LG 樂金,IGD限定【LG 樂金】Gram Pro 16吋 Ultra X7 358H 輕薄AI筆電(16Z90U-K.AUB7C2/32G/1TB SSD/W11/極光白),LG,1695281,90,1.3 品牌欄完全相符,2026-09-21 14:58:53,LG 樂金,品牌欄,lg樂金,lg,樂金,1695281,lg,,Home Electronic,auto,2,True
momo,Hardware & 3C,15559035,WD 威騰,【WD 威騰】Elements 5TB 2.5吋 USB-C行動硬碟 (USB 3.2 Gen 1),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15559036,WD 威騰,【WD 威騰】Elements 6TB 2.5吋 USB-C行動硬碟 (USB 3.2 Gen 1),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15569099,WD 威騰,【WD 威騰】WD8002PURP 紫標Pro 8TB 3.5吋監控系統硬碟,WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15574803,MSI 微星,【MSI 微星】Claw A8 電競掌機(AMD Ryzen Z2 Extreme/24G/1TB SSD/W11/BZ2EM-078TWNN/極地白),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15585425,MSI 微星,【MSI 微星】IGD限定★i5 RTX5060Ti 電競電腦(MAG Infinite E1/i5-14400F/16G/1TB SSD/W11H),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15591361,WD 威騰,【WD 威騰】藍標 2TB 3.5吋 5400轉 64MB 桌上型 內接硬碟(WD20EARZ),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15591362,WD 威騰,【WD 威騰】紅標 Plus 4TB 3.5吋 5400轉 128MB NAS 內接硬碟(WD40EFZZ),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15591363,WD 威騰,【WD 威騰】紅標 Pro 12TB 3.5吋 7200轉 512MB NAS 內接硬碟(WD122KFBX),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15591364,WD 威騰,【WD 威騰】紅標 Pro 8TB 3.5吋 5400轉 256MB NAS 內接硬碟(WD8005FFBX),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15591365,WD 威騰,【WD 威騰】紫標 3TB 3.5吋 監控硬碟 (WD34PURZ),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15591366,WD 威騰,【WD 威騰】紫標 Pro 8TB 3.5吋 監控硬碟 (WD8002PURP),WD,3894375,98,1.3 品牌欄完全相符,2026-09-21 14:58:53,WD 威騰,品牌欄,wd威騰,wd,威騰,3894375,wd,,Hardware & 3C,auto,2,True
momo,Hardware & 3C,15596075,MSI 微星,【MSI 微星】PRO MP225 E12L 22型 IPS 16:9 120Hz 平面美型商用螢幕(TUV護眼認證/HDMI/1ms),MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15597345,MSI 微星,【MSI 微星】顯卡+水冷組★GeForce RTX 5060 Ti 8G VENTUS 2X OC PLUS 顯示卡+MAG A13 360水冷,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15597346,MSI 微星,【MSI 微星】顯卡+水冷組★RTX 5060 Ti 8G VENTUS 2X OC PLUS顯示卡+MAG A13 360水冷,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
momo,Hardware & 3C,15597347,MSI 微星,【MSI 微星】GeForce RTX5060 8G GAMING TRIO OC WHITE 顯示卡,MSI,2563405,93,1.4 品牌欄相符（品牌庫有重複，取業績最高）,2026-09-21 14:58:53,MSI 微星,品牌欄,msi微星,msi,微星,2563405,msi,,Hardware & 3C,auto,3,True
